identification,name,status,type,ranking,address,city,state,date,critical
9BA35FA841740599882573F70065BBC4,Dama Bread,Permitted,Full Service Restaurant,Risk Category 3,1499,Arlington,VA,5/9/2016 12:00:00 AM,Priority
9BA35FA841740599882573F70065BBC4,Dama Bread,Permitted,Full Service Restaurant,Risk Category 3,1499,Arlington,VA,5/9/2016 12:00:00 AM,Core
9BA35FA841740599882573F70065BBC4,Dama Bread,Permitted,Full Service Restaurant,Risk Category 3,1499,Arlington,VA,10/15/2018 12:00:00 AM,Priority Foundation
9C75B861E8CF6DB5852580B200672EBC,A-Deli,Permitted,Fast Food Restaurant,Risk Category 2,1301,Arlington,VA,8/29/2017 12:00:00 AM,Priority
9C75B861E8CF6DB5852580B200672EBC,A-Deli,Permitted,Fast Food Restaurant,Risk Category 2,1301,Arlington,VA,8/29/2017 12:00:00 AM,Priority Foundation
9C75B861E8CF6DB5852580B200672EBC,A-Deli,Permitted,Fast Food Restaurant,Risk Category 2,1301,Arlington,VA,8/29/2017 12:00:00 AM,Core
9C75B861E8CF6DB5852580B200672EBC,A-Deli,Permitted,Fast Food Restaurant,Risk Category 2,1301,Arlington,VA,2/24/2017 12:00:00 AM,Core
9C75B861E8CF6DB5852580B200672EBC,A-Deli,Permitted,Fast Food Restaurant,Risk Category 2,1301,Arlington,VA,2/24/2017 12:00:00 AM,Priority
9C75B861E8CF6DB5852580B200672EBC,A-Deli,Permitted,Fast Food Restaurant,Risk Category 2,1301,Arlington,VA,2/24/2017 12:00:00 AM,Priority Foundation
9C75B861E8CF6DB5852580B200672EBC,A-Deli,Permitted,Fast Food Restaurant,Risk Category 2,1301,Arlington,VA,8/6/2018 12:00:00 AM,Priority
9C75B861E8CF6DB5852580B200672EBC,A-Deli,Permitted,Fast Food Restaurant,Risk Category 2,1301,Arlington,VA,8/6/2018 12:00:00 AM,Priority Foundation
9C85AA83A5DF622785258106006C223D,Verre,Permitted,Full Service Restaurant,Risk Category 3,2415,Arlington,VA,7/2/2018 12:00:00 AM,Priority
9C85AA83A5DF622785258106006C223D,Verre,Permitted,Full Service Restaurant,Risk Category 3,2415,Arlington,VA,3/28/2018 12:00:00 AM,Priority Foundation
9C85AA83A5DF622785258106006C223D,Verre,Permitted,Full Service Restaurant,Risk Category 3,2415,Arlington,VA,11/2/2018 12:00:00 AM,Priority
9C85AA83A5DF622785258106006C223D,Verre,Permitted,Full Service Restaurant,Risk Category 3,2415,Arlington,VA,11/2/2018 12:00:00 AM,Priority Foundation
9C9E3D8C23B9A1E685257F37004BE834,Starbucks #17055,Permitted,Other Food Service,Risk Category 1,2925,Arlington,VA,1/17/2017 12:00:00 AM,Core
9C9E3D8C23B9A1E685257F37004BE834,Starbucks #17055,Permitted,Other Food Service,Risk Category 1,2925,Arlington,VA,1/11/2018 12:00:00 AM,Core
9C9E3D8C23B9A1E685257F37004BE834,Starbucks #17055,Permitted,Other Food Service,Risk Category 1,2925,Arlington,VA,1/19/2016 12:00:00 AM,Core
9CB31D4C7620771085257ACC004F7BF0,Chipotle Mexican Grill # 1861,Permitted,Fast Food Restaurant,Risk Category 3,4520,Arlington,VA,9/10/2018 12:00:00 AM,Priority
9CB31D4C7620771085257ACC004F7BF0,Chipotle Mexican Grill # 1861,Permitted,Fast Food Restaurant,Risk Category 3,4520,Arlington,VA,3/30/2018 12:00:00 AM,Priority
9CB31D4C7620771085257ACC004F7BF0,Chipotle Mexican Grill # 1861,Permitted,Fast Food Restaurant,Risk Category 3,4520,Arlington,VA,3/30/2018 12:00:00 AM,Core
9CE9C7223CD8F55485257E6100681D57,South Block,Permitted,Fast Food Restaurant,Risk Category 1,2121,Arlington,VA,9/19/2016 12:00:00 AM,Core
9CE9C7223CD8F55485257E6100681D57,South Block,Permitted,Fast Food Restaurant,Risk Category 1,2121,Arlington,VA,9/19/2016 12:00:00 AM,Priority
9CE9C7223CD8F55485257E6100681D57,South Block,Permitted,Fast Food Restaurant,Risk Category 1,2121,Arlington,VA,8/16/2017 12:00:00 AM,Core
9CE9C7223CD8F55485257E6100681D57,South Block,Permitted,Fast Food Restaurant,Risk Category 1,2121,Arlington,VA,8/16/2017 12:00:00 AM,Priority Foundation
9CE9C7223CD8F55485257E6100681D57,South Block,Permitted,Fast Food Restaurant,Risk Category 1,2121,Arlington,VA,6/14/2018 12:00:00 AM,Core
9D21AEC9ED9462BA882575D1004A4631,Washington Golf Pool Snack Bar,Permitted,Seasonal Fast Food Restaurant,Risk Category 2,3017,Arlington,VA,5/29/2018 12:00:00 AM,Core
9D2D3F1753F0419688256BF800748634,Harris Teeter Deli/Bakery/Sushi #86,Permitted,Grocery Store Food Service,Risk Category 3,600,Arlington,VA,12/12/2017 12:00:00 AM,Priority Foundation
9D2D3F1753F0419688256BF800748634,Harris Teeter Deli/Bakery/Sushi #86,Permitted,Grocery Store Food Service,Risk Category 3,600,Arlington,VA,3/18/2016 12:00:00 AM,Core
9D50A6E45D33885C85258280005113EB,Extreme Pizza,Permitted,Fast Food Restaurant,Risk Category 2,3444,Arlington,VA,5/29/2018 12:00:00 AM,Priority Foundation
9D50A6E45D33885C85258280005113EB,Extreme Pizza,Permitted,Fast Food Restaurant,Risk Category 2,3444,Arlington,VA,5/29/2018 12:00:00 AM,Core
9DA358920DDA7036852576870059D778,7-Eleven Store #28511B,Permitted,Convenience Store Food Service,Risk Category 1,426,Arlington,VA,1/11/2017 12:00:00 AM,Core
9DA358920DDA7036852576870059D778,7-Eleven Store #28511B,Permitted,Convenience Store Food Service,Risk Category 1,426,Arlington,VA,1/11/2017 12:00:00 AM,Priority Foundation
9DA358920DDA7036852576870059D778,7-Eleven Store #28511B,Permitted,Convenience Store Food Service,Risk Category 1,426,Arlington,VA,1/4/2018 12:00:00 AM,Core
9DA358920DDA7036852576870059D778,7-Eleven Store #28511B,Permitted,Convenience Store Food Service,Risk Category 1,426,Arlington,VA,1/19/2016 12:00:00 AM,Core
9DA358920DDA7036852576870059D778,7-Eleven Store #28511B,Permitted,Convenience Store Food Service,Risk Category 1,426,Arlington,VA,1/19/2016 12:00:00 AM,Priority Foundation
9E111CD63DAFAD3985257DC4006FC3E6,Safeway Grocery #1048,Permitted,Grocery Store Food Service,Risk Category 1,1525,Arlington,VA,1/12/2018 12:00:00 AM,Priority Foundation
9E111CD63DAFAD3985257DC4006FC3E6,Safeway Grocery #1048,Permitted,Grocery Store Food Service,Risk Category 1,1525,Arlington,VA,1/12/2018 12:00:00 AM,Core
9E111CD63DAFAD3985257DC4006FC3E6,Safeway Grocery #1048,Permitted,Grocery Store Food Service,Risk Category 1,1525,Arlington,VA,1/26/2016 12:00:00 AM,Core
9E111CD63DAFAD3985257DC4006FC3E6,Safeway Grocery #1048,Permitted,Grocery Store Food Service,Risk Category 1,1525,Arlington,VA,1/26/2016 12:00:00 AM,Priority Foundation
9E111CD63DAFAD3985257DC4006FC3E6,Safeway Grocery #1048,Permitted,Grocery Store Food Service,Risk Category 1,1525,Arlington,VA,1/24/2017 12:00:00 AM,Priority Foundation
9E111CD63DAFAD3985257DC4006FC3E6,Safeway Grocery #1048,Permitted,Grocery Store Food Service,Risk Category 1,1525,Arlington,VA,1/24/2017 12:00:00 AM,Core
9E62523C4E730E8788256BF800748162,American Legion Post #139,Permitted,Commissary,Risk Category 1,3445,Arlington,VA,7/12/2017 12:00:00 AM,Priority
9E62523C4E730E8788256BF800748162,American Legion Post #139,Permitted,Commissary,Risk Category 1,3445,Arlington,VA,7/12/2017 12:00:00 AM,Priority Foundation
9E62523C4E730E8788256BF800748162,American Legion Post #139,Permitted,Commissary,Risk Category 1,3445,Arlington,VA,1/19/2018 12:00:00 AM,Core
9E62523C4E730E8788256BF800748162,American Legion Post #139,Permitted,Commissary,Risk Category 1,3445,Arlington,VA,2/9/2016 12:00:00 AM,Priority Foundation
9E62523C4E730E8788256BF800748162,American Legion Post #139,Permitted,Commissary,Risk Category 1,3445,Arlington,VA,2/9/2016 12:00:00 AM,Core
9E9448351A8453808525789D00526A59,Super Giant Grocery #0774,Permitted,Grocery Store Food Service,Risk Category 1,2515,Arlington,VA,6/6/2018 12:00:00 AM,Priority Foundation
9E9448351A8453808525789D00526A59,Super Giant Grocery #0774,Permitted,Grocery Store Food Service,Risk Category 1,2515,Arlington,VA,6/6/2018 12:00:00 AM,Priority
9E9448351A8453808525789D00526A59,Super Giant Grocery #0774,Permitted,Grocery Store Food Service,Risk Category 1,2515,Arlington,VA,6/6/2018 12:00:00 AM,Core
9E9448351A8453808525789D00526A59,Super Giant Grocery #0774,Permitted,Grocery Store Food Service,Risk Category 1,2515,Arlington,VA,7/25/2016 12:00:00 AM,Core
9E9448351A8453808525789D00526A59,Super Giant Grocery #0774,Permitted,Grocery Store Food Service,Risk Category 1,2515,Arlington,VA,7/6/2017 12:00:00 AM,Priority
9E9448351A8453808525789D00526A59,Super Giant Grocery #0774,Permitted,Grocery Store Food Service,Risk Category 1,2515,Arlington,VA,7/6/2017 12:00:00 AM,Core
9EB000F83CB1FA7185257C8D005BA29F,Ben's Chili Bowl,Permitted,Fast Food Restaurant,Risk Category 2,1725,Arlington,VA,8/7/2018 12:00:00 AM,Core
9EB000F83CB1FA7185257C8D005BA29F,Ben's Chili Bowl,Permitted,Fast Food Restaurant,Risk Category 2,1725,Arlington,VA,8/7/2018 12:00:00 AM,Priority Foundation
9EB000F83CB1FA7185257C8D005BA29F,Ben's Chili Bowl,Permitted,Fast Food Restaurant,Risk Category 2,1725,Arlington,VA,9/13/2017 12:00:00 AM,Priority Foundation
9EB000F83CB1FA7185257C8D005BA29F,Ben's Chili Bowl,Permitted,Fast Food Restaurant,Risk Category 2,1725,Arlington,VA,9/13/2017 12:00:00 AM,Priority
9EB000F83CB1FA7185257C8D005BA29F,Ben's Chili Bowl,Permitted,Fast Food Restaurant,Risk Category 2,1725,Arlington,VA,2/28/2017 12:00:00 AM,Priority Foundation
9EB000F83CB1FA7185257C8D005BA29F,Ben's Chili Bowl,Permitted,Fast Food Restaurant,Risk Category 2,1725,Arlington,VA,2/28/2017 12:00:00 AM,Core
9EB000F83CB1FA7185257C8D005BA29F,Ben's Chili Bowl,Permitted,Fast Food Restaurant,Risk Category 2,1725,Arlington,VA,4/4/2016 12:00:00 AM,Core
9EB000F83CB1FA7185257C8D005BA29F,Ben's Chili Bowl,Permitted,Fast Food Restaurant,Risk Category 2,1725,Arlington,VA,4/4/2016 12:00:00 AM,Priority Foundation
9EFD5D3823EF7938852581B700689928,Dragon Breath,Permitted,Other Food Service,Risk Category 1,1100,Arlington,VA,11/29/2017 12:00:00 AM,Priority
9EFD5D3823EF7938852581B700689928,Dragon Breath,Permitted,Other Food Service,Risk Category 1,1100,Arlington,VA,10/9/2018 12:00:00 AM,Priority Foundation
9EFD5D3823EF7938852581B700689928,Dragon Breath,Permitted,Other Food Service,Risk Category 1,1100,Arlington,VA,10/9/2018 12:00:00 AM,Core
9F4A70D0D6AE307E85257D540067FB1B,Zaman Hookah Lounge,Permitted,Other Food Service,Risk Category 1,2526,Arlington,VA,9/24/2018 12:00:00 AM,Core
9F4A70D0D6AE307E85257D540067FB1B,Zaman Hookah Lounge,Permitted,Other Food Service,Risk Category 1,2526,Arlington,VA,9/24/2018 12:00:00 AM,Priority Foundation
9F4A70D0D6AE307E85257D540067FB1B,Zaman Hookah Lounge,Permitted,Other Food Service,Risk Category 1,2526,Arlington,VA,10/4/2017 12:00:00 AM,Priority
9F4A70D0D6AE307E85257D540067FB1B,Zaman Hookah Lounge,Permitted,Other Food Service,Risk Category 1,2526,Arlington,VA,10/4/2017 12:00:00 AM,Core
9F4A70D0D6AE307E85257D540067FB1B,Zaman Hookah Lounge,Permitted,Other Food Service,Risk Category 1,2526,Arlington,VA,10/4/2017 12:00:00 AM,Priority Foundation
9F4A70D0D6AE307E85257D540067FB1B,Zaman Hookah Lounge,Permitted,Other Food Service,Risk Category 1,2526,Arlington,VA,9/17/2018 12:00:00 AM,Core
9F4A70D0D6AE307E85257D540067FB1B,Zaman Hookah Lounge,Permitted,Other Food Service,Risk Category 1,2526,Arlington,VA,9/17/2018 12:00:00 AM,Priority Foundation
9F4A70D0D6AE307E85257D540067FB1B,Zaman Hookah Lounge,Permitted,Other Food Service,Risk Category 1,2526,Arlington,VA,9/17/2018 12:00:00 AM,Priority
9F4A70D0D6AE307E85257D540067FB1B,Zaman Hookah Lounge,Permitted,Other Food Service,Risk Category 1,2526,Arlington,VA,11/4/2016 12:00:00 AM,Priority Foundation
9F4A70D0D6AE307E85257D540067FB1B,Zaman Hookah Lounge,Permitted,Other Food Service,Risk Category 1,2526,Arlington,VA,11/4/2016 12:00:00 AM,Priority
9F4A70D0D6AE307E85257D540067FB1B,Zaman Hookah Lounge,Permitted,Other Food Service,Risk Category 1,2526,Arlington,VA,11/4/2016 12:00:00 AM,Core
9F4A70D0D6AE307E85257D540067FB1B,Zaman Hookah Lounge,Permitted,Other Food Service,Risk Category 1,2526,Arlington,VA,10/16/2017 12:00:00 AM,Priority Foundation
9F4A70D0D6AE307E85257D540067FB1B,Zaman Hookah Lounge,Permitted,Other Food Service,Risk Category 1,2526,Arlington,VA,10/16/2017 12:00:00 AM,Core
9F585D97894453C888256BF8007481A7,Starbucks Coffee # 7457,Permitted,Other Food Service,Risk Category 1,1500,Arlington,VA,5/20/2016 12:00:00 AM,Core
9F585D97894453C888256BF8007481A7,Starbucks Coffee # 7457,Permitted,Other Food Service,Risk Category 1,1500,Arlington,VA,4/20/2018 12:00:00 AM,Core
9F585D97894453C888256BF8007481A7,Starbucks Coffee # 7457,Permitted,Other Food Service,Risk Category 1,1500,Arlington,VA,4/20/2018 12:00:00 AM,Priority Foundation
9F5D5367AB06E95C88256BF80074868F,Ragtime,Permitted,Full Service Restaurant,Risk Category 3,1345,Arlington,VA,6/26/2018 12:00:00 AM,Priority
9F5D5367AB06E95C88256BF80074868F,Ragtime,Permitted,Full Service Restaurant,Risk Category 3,1345,Arlington,VA,2/20/2018 12:00:00 AM,Priority
9F5D5367AB06E95C88256BF80074868F,Ragtime,Permitted,Full Service Restaurant,Risk Category 3,1345,Arlington,VA,2/20/2018 12:00:00 AM,Core
9F5D5367AB06E95C88256BF80074868F,Ragtime,Permitted,Full Service Restaurant,Risk Category 3,1345,Arlington,VA,2/20/2018 12:00:00 AM,Priority Foundation
9F5D5367AB06E95C88256BF80074868F,Ragtime,Permitted,Full Service Restaurant,Risk Category 3,1345,Arlington,VA,4/26/2016 12:00:00 AM,Priority Foundation
9F5D5367AB06E95C88256BF80074868F,Ragtime,Permitted,Full Service Restaurant,Risk Category 3,1345,Arlington,VA,4/26/2016 12:00:00 AM,Priority
9F5D5367AB06E95C88256BF80074868F,Ragtime,Permitted,Full Service Restaurant,Risk Category 3,1345,Arlington,VA,10/11/2017 12:00:00 AM,Core
9F5D5367AB06E95C88256BF80074868F,Ragtime,Permitted,Full Service Restaurant,Risk Category 3,1345,Arlington,VA,5/16/2017 12:00:00 AM,Priority
9F5D5367AB06E95C88256BF80074868F,Ragtime,Permitted,Full Service Restaurant,Risk Category 3,1345,Arlington,VA,1/25/2017 12:00:00 AM,Core
9F5D5367AB06E95C88256BF80074868F,Ragtime,Permitted,Full Service Restaurant,Risk Category 3,1345,Arlington,VA,1/25/2017 12:00:00 AM,Priority Foundation
9F5D5367AB06E95C88256BF80074868F,Ragtime,Permitted,Full Service Restaurant,Risk Category 3,1345,Arlington,VA,9/6/2016 12:00:00 AM,Priority
9F5D5367AB06E95C88256BF80074868F,Ragtime,Permitted,Full Service Restaurant,Risk Category 3,1345,Arlington,VA,9/6/2016 12:00:00 AM,Core
9F5D5367AB06E95C88256BF80074868F,Ragtime,Permitted,Full Service Restaurant,Risk Category 3,1345,Arlington,VA,9/6/2016 12:00:00 AM,Priority Foundation
9F5D5367AB06E95C88256BF80074868F,Ragtime,Permitted,Full Service Restaurant,Risk Category 3,1345,Arlington,VA,10/12/2018 12:00:00 AM,Priority Foundation
9F5D5367AB06E95C88256BF80074868F,Ragtime,Permitted,Full Service Restaurant,Risk Category 3,1345,Arlington,VA,1/20/2016 12:00:00 AM,Priority Foundation
9F5D5367AB06E95C88256BF80074868F,Ragtime,Permitted,Full Service Restaurant,Risk Category 3,1345,Arlington,VA,1/20/2016 12:00:00 AM,Core
9F7EDECA8DA5E15C85256CCD0053DBED,Taqueria El Charrito Caminante,Permitted,Carry Out Food Service Only,Risk Category 3,2710-A,Arlington,VA,6/6/2018 12:00:00 AM,Priority
9F7EDECA8DA5E15C85256CCD0053DBED,Taqueria El Charrito Caminante,Permitted,Carry Out Food Service Only,Risk Category 3,2710-A,Arlington,VA,5/24/2017 12:00:00 AM,Priority Foundation
9F7EDECA8DA5E15C85256CCD0053DBED,Taqueria El Charrito Caminante,Permitted,Carry Out Food Service Only,Risk Category 3,2710-A,Arlington,VA,10/6/2016 12:00:00 AM,Priority Foundation
9F7EDECA8DA5E15C85256CCD0053DBED,Taqueria El Charrito Caminante,Permitted,Carry Out Food Service Only,Risk Category 3,2710-A,Arlington,VA,2/11/2016 12:00:00 AM,Priority Foundation
9F7EDECA8DA5E15C85256CCD0053DBED,Taqueria El Charrito Caminante,Permitted,Carry Out Food Service Only,Risk Category 3,2710-A,Arlington,VA,2/11/2016 12:00:00 AM,Core
9F7EDECA8DA5E15C85256CCD0053DBED,Taqueria El Charrito Caminante,Permitted,Carry Out Food Service Only,Risk Category 3,2710-A,Arlington,VA,6/6/2016 12:00:00 AM,Priority Foundation
9F7EDECA8DA5E15C85256CCD0053DBED,Taqueria El Charrito Caminante,Permitted,Carry Out Food Service Only,Risk Category 3,2710-A,Arlington,VA,10/2/2018 12:00:00 AM,Priority
9F7EDECA8DA5E15C85256CCD0053DBED,Taqueria El Charrito Caminante,Permitted,Carry Out Food Service Only,Risk Category 3,2710-A,Arlington,VA,2/1/2018 12:00:00 AM,Core
9F7EDECA8DA5E15C85256CCD0053DBED,Taqueria El Charrito Caminante,Permitted,Carry Out Food Service Only,Risk Category 3,2710-A,Arlington,VA,2/8/2017 12:00:00 AM,Core
9F7EDECA8DA5E15C85256CCD0053DBED,Taqueria El Charrito Caminante,Permitted,Carry Out Food Service Only,Risk Category 3,2710-A,Arlington,VA,2/8/2017 12:00:00 AM,Priority Foundation
9F89D346AAC5DBE785257FCE006AE0CA,"Cater Hero, Inc(INACTIVE)",Surrendered,Carry Out Food Service Only,Risk Category 2,2100,Arlington,VA,6/10/2016 12:00:00 AM,Priority Foundation
9F89D346AAC5DBE785257FCE006AE0CA,"Cater Hero, Inc(INACTIVE)",Surrendered,Carry Out Food Service Only,Risk Category 2,2100,Arlington,VA,6/10/2016 12:00:00 AM,Core
9FA45D6C4FB3807585257FB8006A9CFF,Hunan Gate Restaurant,Permitted,Fast Food Restaurant,Risk Category 3,4233,Arlington,VA,12/7/2016 12:00:00 AM,Priority Foundation
9FA45D6C4FB3807585257FB8006A9CFF,Hunan Gate Restaurant,Permitted,Fast Food Restaurant,Risk Category 3,4233,Arlington,VA,12/11/2017 12:00:00 AM,Core
9FA45D6C4FB3807585257FB8006A9CFF,Hunan Gate Restaurant,Permitted,Fast Food Restaurant,Risk Category 3,4233,Arlington,VA,4/3/2017 12:00:00 AM,Core
9FA45D6C4FB3807585257FB8006A9CFF,Hunan Gate Restaurant,Permitted,Fast Food Restaurant,Risk Category 3,4233,Arlington,VA,4/3/2017 12:00:00 AM,Priority Foundation
9FA45D6C4FB3807585257FB8006A9CFF,Hunan Gate Restaurant,Permitted,Fast Food Restaurant,Risk Category 3,4233,Arlington,VA,7/6/2017 12:00:00 AM,Priority
9FA45D6C4FB3807585257FB8006A9CFF,Hunan Gate Restaurant,Permitted,Fast Food Restaurant,Risk Category 3,4233,Arlington,VA,7/6/2017 12:00:00 AM,Priority Foundation
9FA45D6C4FB3807585257FB8006A9CFF,Hunan Gate Restaurant,Permitted,Fast Food Restaurant,Risk Category 3,4233,Arlington,VA,8/16/2016 12:00:00 AM,Core
9FA45D6C4FB3807585257FB8006A9CFF,Hunan Gate Restaurant,Permitted,Fast Food Restaurant,Risk Category 3,4233,Arlington,VA,8/16/2016 12:00:00 AM,Priority
9FA45D6C4FB3807585257FB8006A9CFF,Hunan Gate Restaurant,Permitted,Fast Food Restaurant,Risk Category 3,4233,Arlington,VA,12/13/2018 12:00:00 AM,Priority
9FA45D6C4FB3807585257FB8006A9CFF,Hunan Gate Restaurant,Permitted,Fast Food Restaurant,Risk Category 3,4233,Arlington,VA,12/13/2018 12:00:00 AM,Priority Foundation
9FA45D6C4FB3807585257FB8006A9CFF,Hunan Gate Restaurant,Permitted,Fast Food Restaurant,Risk Category 3,4233,Arlington,VA,4/10/2018 12:00:00 AM,Core
9FA45D6C4FB3807585257FB8006A9CFF,Hunan Gate Restaurant,Permitted,Fast Food Restaurant,Risk Category 3,4233,Arlington,VA,4/10/2018 12:00:00 AM,Priority Foundation
9FA45D6C4FB3807585257FB8006A9CFF,Hunan Gate Restaurant,Permitted,Fast Food Restaurant,Risk Category 3,4233,Arlington,VA,4/10/2018 12:00:00 AM,Priority
9FA45D6C4FB3807585257FB8006A9CFF,Hunan Gate Restaurant,Permitted,Fast Food Restaurant,Risk Category 3,4233,Arlington,VA,9/22/2016 12:00:00 AM,Core
9FA45D6C4FB3807585257FB8006A9CFF,Hunan Gate Restaurant,Permitted,Fast Food Restaurant,Risk Category 3,4233,Arlington,VA,8/8/2018 12:00:00 AM,Priority Foundation
9FA45D6C4FB3807585257FB8006A9CFF,Hunan Gate Restaurant,Permitted,Fast Food Restaurant,Risk Category 3,4233,Arlington,VA,8/8/2018 12:00:00 AM,Priority
9FAAB5FFD8F4B23785257EB5006D3F3D,Flamingo(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,3207,Arlington,VA,2/16/2016 12:00:00 AM,Priority
9FAAB5FFD8F4B23785257EB5006D3F3D,Flamingo(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,3207,Arlington,VA,2/16/2016 12:00:00 AM,Priority Foundation
9FAAB5FFD8F4B23785257EB5006D3F3D,Flamingo(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,3207,Arlington,VA,2/16/2016 12:00:00 AM,Core
9FAAB5FFD8F4B23785257EB5006D3F3D,Flamingo(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,3207,Arlington,VA,6/6/2016 12:00:00 AM,Priority
9FAAB5FFD8F4B23785257EB5006D3F3D,Flamingo(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,3207,Arlington,VA,10/4/2016 12:00:00 AM,Priority
9FAAB5FFD8F4B23785257EB5006D3F3D,Flamingo(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,3207,Arlington,VA,10/4/2016 12:00:00 AM,Priority Foundation
9FE3CD55F3B07B9085257E6F0061C7B6,Jumping Joey's(INACTIVE),Surrendered,Fast Food Restaurant,Risk Category 2,1425,Arlington,VA,8/11/2017 12:00:00 AM,Priority
9FE3CD55F3B07B9085257E6F0061C7B6,Jumping Joey's(INACTIVE),Surrendered,Fast Food Restaurant,Risk Category 2,1425,Arlington,VA,8/11/2017 12:00:00 AM,Priority Foundation
9FE3CD55F3B07B9085257E6F0061C7B6,Jumping Joey's(INACTIVE),Surrendered,Fast Food Restaurant,Risk Category 2,1425,Arlington,VA,8/9/2016 12:00:00 AM,Core
9FE3CD55F3B07B9085257E6F0061C7B6,Jumping Joey's(INACTIVE),Surrendered,Fast Food Restaurant,Risk Category 2,1425,Arlington,VA,8/9/2016 12:00:00 AM,Priority Foundation
9FE3CD55F3B07B9085257E6F0061C7B6,Jumping Joey's(INACTIVE),Surrendered,Fast Food Restaurant,Risk Category 2,1425,Arlington,VA,1/13/2016 12:00:00 AM,Priority
9FE3CD55F3B07B9085257E6F0061C7B6,Jumping Joey's(INACTIVE),Surrendered,Fast Food Restaurant,Risk Category 2,1425,Arlington,VA,8/25/2017 12:00:00 AM,Priority Foundation
A01720DB0EC32045852579F100457EC0,Chevys Fresh Mex Restaurant(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,1201,Arlington,VA,11/9/2018 12:00:00 AM,Priority Foundation
A01720DB0EC32045852579F100457EC0,Chevys Fresh Mex Restaurant(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,1201,Arlington,VA,5/17/2018 12:00:00 AM,Core
A01720DB0EC32045852579F100457EC0,Chevys Fresh Mex Restaurant(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,1201,Arlington,VA,12/8/2016 12:00:00 AM,Core
A01720DB0EC32045852579F100457EC0,Chevys Fresh Mex Restaurant(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,1201,Arlington,VA,8/2/2017 12:00:00 AM,Core
A01720DB0EC32045852579F100457EC0,Chevys Fresh Mex Restaurant(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,1201,Arlington,VA,12/4/2017 12:00:00 AM,Core
A01720DB0EC32045852579F100457EC0,Chevys Fresh Mex Restaurant(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,1201,Arlington,VA,8/15/2016 12:00:00 AM,Priority Foundation
A01720DB0EC32045852579F100457EC0,Chevys Fresh Mex Restaurant(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,1201,Arlington,VA,8/15/2016 12:00:00 AM,Priority
A01720DB0EC32045852579F100457EC0,Chevys Fresh Mex Restaurant(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,1201,Arlington,VA,4/21/2016 12:00:00 AM,Core
A01720DB0EC32045852579F100457EC0,Chevys Fresh Mex Restaurant(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,1201,Arlington,VA,4/21/2016 12:00:00 AM,Priority Foundation
A01720DB0EC32045852579F100457EC0,Chevys Fresh Mex Restaurant(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,1201,Arlington,VA,5/1/2017 12:00:00 AM,Core
A068EE960BA379D185257DA400503FC5,Great Harvest Bread Co(INACTIVE),Surrendered,Grocery Store Food Service,Risk Category 1,6013-C,Arlington,VA,1/8/2016 12:00:00 AM,Priority
A068EE960BA379D185257DA400503FC5,Great Harvest Bread Co(INACTIVE),Surrendered,Grocery Store Food Service,Risk Category 1,6013-C,Arlington,VA,1/8/2016 12:00:00 AM,Core
A0C5BC43D017D0DE85258280006D7D88,Asiatique,Permitted,Full Service Restaurant,Risk Category 2,1128,Arlington,VA,6/14/2018 12:00:00 AM,Priority
A0C5BC43D017D0DE85258280006D7D88,Asiatique,Permitted,Full Service Restaurant,Risk Category 2,1128,Arlington,VA,6/14/2018 12:00:00 AM,Core
A0C5BC43D017D0DE85258280006D7D88,Asiatique,Permitted,Full Service Restaurant,Risk Category 2,1128,Arlington,VA,6/14/2018 12:00:00 AM,Priority Foundation
A0C5BC43D017D0DE85258280006D7D88,Asiatique,Permitted,Full Service Restaurant,Risk Category 2,1128,Arlington,VA,12/20/2018 12:00:00 AM,Priority Foundation
A0E0E779F1B32CCA88256BF800748446,Godiva Chocolatier,Permitted,Other Food Service,Risk Category 1,1100,Arlington,VA,11/10/2016 12:00:00 AM,Priority Foundation
A0E0E779F1B32CCA88256BF800748446,Godiva Chocolatier,Permitted,Other Food Service,Risk Category 1,1100,Arlington,VA,11/10/2016 12:00:00 AM,Priority
A0E0E779F1B32CCA88256BF800748446,Godiva Chocolatier,Permitted,Other Food Service,Risk Category 1,1100,Arlington,VA,10/13/2017 12:00:00 AM,Core
A0F3EF604DDACD4385257F4C00703064,Purple Ethiopian Restaurant & Lounge,Permitted,Full Service Restaurant,Risk Category 3,3111,Arlington,VA,4/18/2016 12:00:00 AM,Core
